file_name,leaf_count,average_leaf_area,projected_leaf_area,diameter,perimeter,compactness,stockiness
./data/AraCropData/Plant_2/IMG_2013-09-16_19-40.png,6,0.07335,0.4347,1.1977478866606277,4.71,0.6630061770761838,0.24623948260519612
./data/AraCropData/Plant_2/IMG_2013-09-17_08-00.png,6,0.07394999999999999,0.4365,1.1868024266911488,4.92,0.7080291970802922,0.22660208759533756
./data/AraCropData/Plant_2/IMG_2013-09-17_19-40.png,5,0.07038,0.3411,1.030970416646375,4.08,0.6484174508126606,0.25749645668480353
./data/AraCropData/Plant_2/IMG_2013-09-18_08-00.png,5,0.06714,0.3339,1.0012991560967182,3.9,0.6757741347905282,0.2758652957353404
./data/AraCropData/Plant_2/IMG_2013-09-18_19-40.png,6,0.0696,0.387,1.0653168542738822,4.6499999999999995,0.5862304021813226,0.2249131889354608
./data/AraCropData/Plant_2/IMG_2013-09-19_08-00.png,6,0.06929999999999999,0.3888,1.0606601717798212,4.71,0.6269956458635707,0.2202390403425357
./data/AraCropData/Plant_2/IMG_2013-09-19_19-40.png,6,0.07815,0.4167,1.1498260738042079,5.01,0.5164528722810932,0.20862094712783885
./data/AraCropData/Plant_2/IMG_2013-09-20_08-00.png,5,0.08892,0.44279999999999997,1.129690223025764,4.89,0.5878136200716844,0.23270180820748668
./data/AraCropData/Plant_2/IMG_2013-09-20_19-40.png,5,0.07884,0.39239999999999997,1.3080137613954983,4.62,0.5899864682002708,0.2310228363914909
./data/AraCropData/Plant_2/IMG_2013-09-21_08-00.png,5,0.0828,0.4122,1.2182364302548172,4.53,0.6222826086956523,0.25241865450535067
./data/AraCropData/Plant_2/IMG_2013-09-21_19-40.png,5,0.10926,0.5463,1.4712239802287075,5.49,0.5950980392156863,0.22776992334545723
./data/AraCropData/Plant_2/IMG_2013-09-22_08-00.png,6,0.0966,0.576,1.4340502083260542,5.88,0.600375234521576,0.2093522801226018
./data/AraCropData/Plant_2/IMG_2013-09-22_19-40.png,6,0.11580000000000001,0.6839999999999999,1.4499655168313486,6.84,0.6124093473005643,0.18371886863098208
./data/AraCropData/Plant_2/IMG_2013-09-23_08-00.png,6,0.11819999999999999,0.7074,1.4150971698084907,6.24,0.6338709677419353,0.2282999099224831
./data/AraCropData/Plant_2/IMG_2013-09-23_19-40.png,6,0.15705,0.9423,1.734041521994211,8.549999999999999,0.550617933210623,0.16198202564769537
./data/AraCropData/Plant_2/IMG_2013-09-24_08-00.png,6,0.14565,0.8739,1.6387800340497194,8.07,0.5790101371496721,0.1686259983491488
./data/AraCropData/Plant_2/IMG_2013-09-24_19-40.png,8,0.1477125,1.1421,1.9811360377318867,10.23,0.5585387323943662,0.13713955254617513
./data/AraCropData/Plant_2/IMG_2013-09-25_08-00.png,7,0.16302857142857144,1.1142,1.9557607215607944,9.84,0.5909307875894989,0.14460483734176696
./data/AraCropData/Plant_2/IMG_2013-09-25_19-40.png,8,0.17572500000000002,1.4058,2.1213203435596424,11.49,0.5846902489238257,0.13381147120526435
./data/AraCropData/Plant_2/IMG_2013-09-26_08-00.png,8,0.1706625,1.3491,2.0169283576765933,11.7,0.6086073893625659,0.12384608514743195
./data/AraCropData/Plant_2/IMG_2013-09-26_19-40.png,8,0.2084625,1.6677,2.2982819670353765,13.139999999999999,0.5648529187623837,0.12137718536106187
