file_name,leaf_count,average_leaf_area,projected_leaf_area,diameter,perimeter,compactness,stockiness,plant_id,ecotype,days_after_sowing
./data/AraCropData/Plant_1/IMG_2013-09-29_19-40.png,15,0.8849999999999999,13.1724,6.539243075463704,51.69,0.5502048795158074,0.0619529099192822,1,ein2,16.0
./data/AraCropData/Plant_1/IMG_2013-09-30_08-00.png,14,1.0004142857142857,13.9374,6.539243075463704,51.45,0.5615345565305678,0.0661638655097675,1,ein2,16.5
./data/AraCropData/Plant_1/IMG_2013-09-30_19-40.png,14,1.043485714285714,14.5242,6.694303548540355,51.99,0.5649571153509538,0.0675246667818276,1,ein2,17.0
./data/AraCropData/Plant_1/IMG_2013-10-01_08-00.png,14,1.1024999999999998,15.3576,6.720267851804718,54.39,0.5742457639952212,0.0652371677869261,1,ein2,17.5
./data/AraCropData/Plant_1/IMG_2013-10-01_19-40.png,15,1.08246,16.1541,6.720267851804718,53.4,0.5869042753208535,0.0711885450565373,1,ein2,18.0
./data/AraCropData/Plant_1/IMG_2013-10-02_08-00.png,15,1.1367,16.9479,6.746265633667266,55.2,0.6020236896369828,0.0698952401462067,1,ein2,18.5
./data/AraCropData/Plant_1/IMG_2013-10-02_19-40.png,15,1.18872,17.0316,6.735317364460267,57.27,0.5918003565062389,0.0652545721655747,1,ein2,19.0
./data/AraCropData/Plant_1/IMG_2013-10-03_08-00.png,15,1.19424,17.892,6.7574625415166,56.58,0.6114007165813227,0.070233266445467,1,ein2,19.5
./data/AraCropData/Plant_1/IMG_2013-10-03_19-40.png,14,1.3478142857142854,18.8586,6.912575496875242,56.16,0.6111086807530223,0.0751389487719616,1,ein2,20.0
./data/AraCropData/Plant_1/IMG_2013-10-04_08-00.png,15,1.3114199999999998,19.6551,7.031848974487436,57.81,0.613360295459971,0.0739059124163224,1,ein2,20.5
./data/AraCropData/Plant_1/IMG_2013-10-04_19-40.png,15,1.3135799999999995,19.6749,7.22520587941963,58.02,0.6070307944353429,0.0734457971381617,1,ein2,21.0
./data/AraCropData/Plant_1/IMG_2013-10-05_08-00.png,15,1.32936,19.8504,7.183042530850002,57.66,0.6122160076610272,0.0750291196059174,1,ein2,21.5
./data/AraCropData/Plant_1/IMG_2013-10-05_19-40.png,16,1.13686875,18.1089,6.77661419884591,55.26,0.6046972907181174,0.0745212572640089,1,ein2,22.0
./data/AraCropData/Plant_1/IMG_2013-10-06_08-00.png,16,1.2128625,19.3392,7.06230840448079,57.78,0.6050997564169355,0.0727936160690485,1,ein2,22.5
./data/AraCropData/Plant_1/IMG_2013-10-06_19-40.png,16,1.08,16.749,6.658175425745404,57.3,0.5767681150436992,0.0641046454683874,1,ein2,23.0
./data/AraCropData/Plant_1/IMG_2013-10-07_08-00.png,17,1.0280117647058822,16.5366,6.628574507388447,55.98,0.5706299787263778,0.0663117206731605,1,ein2,23.5
./data/AraCropData/Plant_1/IMG_2013-10-07_19-40.png,17,0.962470588235294,16.1604,6.555188784466852,56.97,0.5681379528555608,0.0625704864347365,1,ein2,24.0
./data/AraCropData/Plant_1/IMG_2013-10-08_08-00.png,17,0.9879352941176468,16.5789,6.70672796525996,57.09,0.5606756962410592,0.0639212839773442,1,ein2,24.5
./data/AraCropData/Plant_1/IMG_2013-10-08_19-40.png,17,0.9541588235294118,16.0101,6.595771372629588,56.22,0.5486114323603338,0.063653490857546,1,ein2,25.0
./data/AraCropData/Plant_1/IMG_2013-10-09_08-00.png,16,1.001925,15.9264,6.601431662904646,53.1,0.5484240865280317,0.0709803997547639,1,ein2,25.5
./data/AraCropData/Plant_1/IMG_2013-10-09_19-40.png,17,0.918529411764706,15.4296,6.5411008247847695,55.11,0.5359174742106908,0.0638415921596428,1,ein2,26.0
