ecotype,days_after_sowing,mean,std
adh1,0.5,0.16785,0.02554584114880541
adh1,1.0,0.20474999999999996,0.02967271473930212
adh1,1.5,0.20699999999999996,0.02298086160264671
adh1,2.0,0.24209999999999998,0.03654339885670184
adh1,2.5,0.26639999999999997,0.04065636481536444
adh1,3.0,0.3186,0.041924932915867616
adh1,3.5,0.35212499999999997,0.049695296558125095
adh1,4.0,0.40499999999999997,0.04817032281394839
adh1,4.5,0.42794999999999994,0.04405712201222411
adh1,5.0,0.48082499999999995,0.060093115246257614
adh1,5.5,0.5150250000000001,0.04922583163340161
adh1,6.0,0.582075,0.05415166202435525
adh1,6.5,0.5552999999999999,0.0639401282451013
adh1,7.0,0.7011,0.07980112781157918
adh1,7.5,0.6903,0.10644632450207002
adh1,8.0,0.82935,0.10361211319146038
adh1,8.5,0.8379,0.12926832558674226
adh1,9.0,0.981225,0.13608439477030426
adh1,9.5,1.0611,0.11292997830514268
adh1,10.0,1.156725,0.16651439126994405
adh1,10.5,1.303425,0.13414806185703923
adh1,11.0,1.4849999999999999,0.1829621272285605
adh1,11.5,1.589625,0.14462932793869993
adh1,12.0,1.83555,0.05106789598172222
adh1,12.5,2.00745,0.11285224853763437
adh1,13.0,2.2520249999999997,0.13916645608766504
adh1,13.5,2.486475,0.19238732416664053
adh1,14.0,2.742075,0.25129656284955443
adh1,14.5,3.0494250000000003,0.3513639459307114
adh1,15.0,3.42135,0.34339413215720493
adh1,15.5,3.6441,0.18175246903412334
adh1,16.0,4.123125,0.39477996719691866
adh1,16.5,4.6044,0.4703003083137412
adh1,17.0,4.8035250000000005,0.56620295168782
adh1,17.5,5.460075,0.587304250367729
adh1,18.0,5.7843,0.6738482173308764
adh1,18.5,6.2748,0.9991094534634333
adh1,19.0,6.80715,0.8640514047208071
adh1,19.5,7.466175,0.8996832567631785
adh1,20.0,7.9334999999999996,0.9770504899952717
adh1,20.5,8.948925,0.9995215868104099
adh1,21.0,9.25245,1.1847675341601827
adh1,21.5,10.09305,1.5223798179166714
adh1,22.0,10.6524,1.7499117006294924
adh1,22.5,11.264850000000001,2.0114748991722466
adh1,23.0,11.628225,2.1883809683188167
adh1,23.5,11.901825,2.446767966624543
adh1,24.0,12.205125,2.6554451194667905
adh1,24.5,12.722624999999999,2.6545839716422615
adh1,25.0,12.916575,2.992737001893083
adh1,25.5,13.434750000000001,2.9576326597466434
adh1,26.0,13.8834,3.172408722091149
col0,0.5,0.30995999999999996,0.0564874587851144
col0,1.0,0.37098,0.05373082913933115
col0,1.5,0.38591999999999993,0.057139014692239816
col0,2.0,0.40535999999999994,0.05807476216051168
col0,2.5,0.49139999999999995,0.07159385448486481
col0,3.0,0.55908,0.07730942374639717
col0,3.5,0.69966,0.08851306683196554
col0,4.0,0.7218,0.10823786306094553
col0,4.5,0.7983,0.1458055554497153
col0,5.0,0.86202,0.1034655594872033
col0,5.5,0.93546,0.1518769666539334
col0,6.0,1.03248,0.12677770703084987
col0,6.5,0.97596,0.17850156301836698
col0,7.0,1.14102,0.1344881295877075
col0,7.5,1.2546,0.17901178732139403
col0,8.0,1.35198,0.1806461651959432
col0,8.5,1.5393599999999998,0.31391465878483604
col0,9.0,1.74798,0.2537604224460544
col0,9.5,1.9389600000000002,0.3795944586002278
col0,10.0,2.16702,0.4718942116618935
col0,10.5,2.54196,0.415052054566653
col0,11.0,2.7837000000000005,0.5935784868069262
col0,11.5,3.18798,0.4379276447085752
col0,12.0,3.45708,0.5332305945836192
col0,12.5,3.97854,0.5838071839229112
col0,13.0,4.247999999999999,0.7641384265956006
col0,13.5,4.96422,0.7474594550876988
col0,14.0,5.34996,1.2055946968197895
col0,14.5,5.99202,1.1394423688804978
col0,15.0,6.499799999999999,1.1808931175174153
col0,15.5,7.100099999999999,1.5937901006719797
col0,16.0,7.927379999999999,1.6944599750362945
col0,16.5,8.78886,1.903670588100788
col0,17.0,9.54234,1.9311317427871149
col0,17.5,10.71288,2.153834017978173
col0,18.0,11.34594,1.6160371029156475
col0,18.5,12.03408,1.7329512736946757
col0,19.0,12.625919999999999,1.6337737456575798
col0,19.5,13.838040000000001,1.8928868595349269
col0,20.0,14.8392,2.2168740187480207
col0,20.5,15.863579999999999,2.601843449748658
col0,21.0,16.43112,2.701777919629961
col0,21.5,17.2962,3.266075013682325
col0,22.0,18.03708,3.4714105673342655
col0,22.5,18.419040000000003,3.802120521893013
col0,23.0,18.906299999999998,3.745951798942426
